PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
0.28916157485637045,-1.6801140112068977,-0.027373551585640584,0.797160290656126,-1.2878301838822048,-1.1448930325138431,-0.2598337924424777,-0.053789263708302136,0.016166758116032246
0.3156686409082631,-1.588944929852787,0.03477789197677101,0.8890909232969799,-1.3627019026708003,-0.2915396513210895,-0.20983362465321212,-0.2459790312387655,-0.16122892576258108
0.10220020826726875,-1.3147010169472553,-1.4688310917135246,0.6943042235797522,-1.3656493325121877,-0.1611490193382833,-0.848967355465882,-0.014971104760503548,-0.15769509260380543
0.20712168527841734,-1.5427715376569757,-0.8082036321163683,0.6870115700028959,-1.1006122912414404,-1.2246827220072423,-0.4454019385069223,-0.08140104512775781,0.11403581909894044
0.8932944571323654,-0.13594405823696643,-0.17861342322869259,-0.04727508785607601,-1.4550941607926051,-0.7019777524507657,0.7189580658343361,0.9569635154993206,0.7590178612211558
0.8462943617482793,-0.008964953809050227,-0.9640814753809014,-0.1733363460669949,-1.0251537706155496,-1.0083558942866306,0.7157980704207506,0.751530118647278,0.9868824682482426
0.7455692168095678,0.18470599645412678,-1.5117543939085258,-0.16115825553234775,-1.3388292522634642,-0.0367555695898504,0.31007556301278905,0.8750897095156862,0.7109427316915886
0.8393896129792223,0.19978603854967225,-0.861599843659021,0.03595570779872769,-1.56959062258955,1.1028066557576741,0.5101673689552263,0.6506735561319551,0.41497940198922934
0.8015242467691703,-0.04488225638464659,-0.7898732947579488,-0.1429369618272605,-1.4504813786625044,-0.8149095355242572,0.44715244957265776,1.094999855665286,0.7914680100036261
0.7081226120498165,0.26440237421990537,-1.741705831017618,-0.1582068599547238,-1.4374105655181968,0.33949438770538276,0.16481035841272065,0.9028248015756534,0.6129463334794053
0.7700801025589168,0.11429968097432854,-1.2987960937817433,-0.1593542929167863,-1.3170490398199308,-0.3186773834034413,0.39195606015255874,0.9000776729252008,0.7642074369750655
0.8932944571323654,-0.13594405823696643,-0.17861342322869259,-0.04727508785607601,-1.4550941607926051,-0.7019777524507657,0.7189580658343361,0.9569635154993206,0.7590178612211558
0.8462943617482793,-0.008964953809050227,-0.9640814753809014,-0.1733363460669949,-1.0251537706155496,-1.0083558942866306,0.7157980704207506,0.751530118647278,0.9868824682482426
0.7455692168095678,0.18470599645412678,-1.5117543939085258,-0.16115825553234775,-1.3388292522634642,-0.0367555695898504,0.31007556301278905,0.8750897095156862,0.7109427316915886
0.8393896129792223,0.19978603854967225,-0.861599843659021,0.03595570779872769,-1.56959062258955,1.1028066557576741,0.5101673689552263,0.6506735561319551,0.41497940198922934
0.8015242467691703,-0.04488225638464659,-0.7898732947579488,-0.1429369618272605,-1.4504813786625044,-0.8149095355242572,0.44715244957265776,1.094999855665286,0.7914680100036261
0.7081226120498165,0.26440237421990537,-1.741705831017618,-0.1582068599547238,-1.4374105655181968,0.33949438770538276,0.16481035841272065,0.9028248015756534,0.6129463334794053
0.7700801025589168,0.11429968097432854,-1.2987960937817433,-0.1593542929167863,-1.3170490398199308,-0.3186773834034413,0.39195606015255874,0.9000776729252008,0.7642074369750655
0.877121326394764,-0.07994566831511397,-0.3201161453143362,-0.09257954025407485,-1.4644791666955161,-0.7079885112967691,0.56175745692135,0.9751561899615009,0.7801380646228437
0.8189696219513513,-0.003522113937691265,-0.9197528488176355,-0.2025468847489019,-1.23799248813552,-1.0474931459777264,0.4615624307151379,0.9536887725426273,0.9345104461989867
0.7182444770126395,0.19014883632548574,-1.46742576734526,-0.19036879421425473,-1.5516679697834346,-0.07589282128094592,0.05583992330717645,1.0772483634110352,0.6585707096423328
0.8120648731822941,0.2052288784210312,-0.8172712170957551,0.006745169116820701,-1.7824293401095204,1.0636694040665786,0.2559317292496136,0.8528322100273044,0.3626073799399735
0.7741995069722423,-0.039439416513287626,-0.745544668194683,-0.1721475005091675,-1.6633200961824748,-0.8540467872153527,0.19291680986704515,1.2971585095606353,0.7390959879543704
